,block_id,subject_id,trial_id,roi_id,roi_label,fix_id,duration,start_fix,stop_fix,x_fix,y_fix,index,bottom_right_x,bottom_right_xy,bottom_right_y,start_roi,stop_roi,top_left_x,top_left_xy,top_left_y,level_0,phase
1311,1,1020,19.0,3.0,scene_2,818,269.0,4324,4593.0,801.5,319.3,18,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,54,test
1312,2,2100,19.0,4.0,target,819,346.0,4615,4961.0,813.2,263.3,18,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,18,test
1313,1,1020,19.0,4.0,target,819,346.0,4615,4961.0,813.2,263.3,18,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,54,test
1314,2,2100,19.0,5.0,lure,819,346.0,4615,4961.0,813.2,263.3,18,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,18,test
1315,1,1020,19.0,5.0,lure,819,346.0,4615,4961.0,813.2,263.3,18,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,54,test
1316,2,2100,19.0,3.0,scene_2,819,346.0,4615,4961.0,813.2,263.3,18,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,18,test
1317,1,1020,19.0,3.0,scene_2,819,346.0,4615,4961.0,813.2,263.3,18,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,54,test
1318,2,2100,19.0,3.0,scene_2,820,230.0,5018,5248.0,645.8,522.8,18,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,18,test
1319,1,1020,19.0,3.0,scene_2,820,230.0,5018,5248.0,645.8,522.8,18,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,54,test
1320,2,2100,20.0,1.0,scene_1,278,414.0,7,421.0,642.8,528.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1321,1,1020,20.0,1.0,scene_1,278,414.0,7,421.0,642.8,528.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1322,2,2100,20.0,1.0,scene_1,279,208.0,447,655.0,553.5,522.3,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1323,1,1020,20.0,1.0,scene_1,279,208.0,447,655.0,553.5,522.3,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1324,2,2100,20.0,1.0,scene_1,280,174.0,692,866.0,771.1,507.6,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1325,1,1020,20.0,1.0,scene_1,280,174.0,692,866.0,771.1,507.6,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1326,2,2100,20.0,1.0,scene_1,281,182.0,892,1074.0,740.5,399.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1327,1,1020,20.0,1.0,scene_1,281,182.0,892,1074.0,740.5,399.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1328,2,2100,20.0,1.0,scene_1,282,202.0,1106,1308.0,578.5,436.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1329,1,1020,20.0,1.0,scene_1,282,202.0,1106,1308.0,578.5,436.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1330,2,2100,20.0,1.0,scene_1,283,260.0,1353,1613.0,770.4,658.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1331,1,1020,20.0,1.0,scene_1,283,260.0,1353,1613.0,770.4,658.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1332,2,2100,20.0,1.0,scene_1,284,652.0,1634,2286.0,746.3,600.6,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1333,1,1020,20.0,1.0,scene_1,284,652.0,1634,2286.0,746.3,600.6,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1334,2,2100,20.0,1.0,scene_1,285,203.0,2317,2520.0,615.1,490.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1335,1,1020,20.0,1.0,scene_1,285,203.0,2317,2520.0,615.1,490.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1336,2,2100,20.0,1.0,scene_1,286,145.0,2578,2723.0,490.8,939.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1337,1,1020,20.0,1.0,scene_1,286,145.0,2578,2723.0,490.8,939.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1338,2,2100,20.0,1.0,scene_1,287,205.0,2771,2976.0,606.6,573.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1339,1,1020,20.0,1.0,scene_1,287,205.0,2771,2976.0,606.6,573.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1340,2,2100,20.0,1.0,scene_1,288,342.0,2998,3340.0,632.9,538.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1341,1,1020,20.0,1.0,scene_1,288,342.0,2998,3340.0,632.9,538.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1342,2,2100,20.0,1.0,scene_1,289,579.0,3355,3934.0,605.6,555.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1343,2,2100,20.0,3.0,scene_2,289,579.0,3355,3934.0,605.6,555.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1344,1,1020,20.0,1.0,scene_1,289,579.0,3355,3934.0,605.6,555.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1345,1,1020,20.0,3.0,scene_2,289,579.0,3355,3934.0,605.6,555.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1346,2,2100,20.0,3.0,scene_2,290,289.0,3953,4242.0,647.4,551.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1347,1,1020,20.0,3.0,scene_2,290,289.0,3953,4242.0,647.4,551.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1348,2,2100,20.0,3.0,scene_2,291,129.0,4264,4393.0,613.1,581.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1349,1,1020,20.0,3.0,scene_2,291,129.0,4264,4393.0,613.1,581.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1350,2,2100,20.0,3.0,scene_2,292,166.0,4556,4722.0,643.9,523.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1351,1,1020,20.0,3.0,scene_2,292,166.0,4556,4722.0,643.9,523.5,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1352,2,2100,20.0,3.0,scene_2,293,322.0,4738,5060.0,636.2,509.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1353,1,1020,20.0,3.0,scene_2,293,322.0,4738,5060.0,636.2,509.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1354,2,2100,20.0,3.0,scene_2,294,179.0,5070,5249.0,655.8,506.7,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1355,1,1020,20.0,3.0,scene_2,294,179.0,5070,5249.0,655.8,506.7,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1356,2,2100,20.0,1.0,scene_1,821,466.0,7,473.0,651.4,498.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1357,1,1020,20.0,1.0,scene_1,821,466.0,7,473.0,651.4,498.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1358,2,2100,20.0,1.0,scene_1,822,406.0,495,901.0,626.5,467.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1359,1,1020,20.0,1.0,scene_1,822,406.0,495,901.0,626.5,467.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1360,2,2100,20.0,1.0,scene_1,823,302.0,927,1229.0,660.4,477.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1361,1,1020,20.0,1.0,scene_1,823,302.0,927,1229.0,660.4,477.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1362,2,2100,20.0,1.0,scene_1,824,267.0,1262,1529.0,624.3,494.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1363,1,1020,20.0,1.0,scene_1,824,267.0,1262,1529.0,624.3,494.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1364,2,2100,20.0,1.0,scene_1,825,338.0,1549,1887.0,647.1,460.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1365,1,1020,20.0,1.0,scene_1,825,338.0,1549,1887.0,647.1,460.0,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1366,2,2100,20.0,1.0,scene_1,826,237.0,1925,2162.0,584.8,407.8,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1367,1,1020,20.0,1.0,scene_1,826,237.0,1925,2162.0,584.8,407.8,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1368,2,2100,20.0,1.0,scene_1,827,136.0,2188,2324.0,649.0,452.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1369,1,1020,20.0,1.0,scene_1,827,136.0,2188,2324.0,649.0,452.1,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1370,2,2100,20.0,1.0,scene_1,828,255.0,2348,2603.0,648.0,503.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1371,1,1020,20.0,1.0,scene_1,828,255.0,2348,2603.0,648.0,503.5,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1372,2,2100,20.0,1.0,scene_1,829,372.0,2620,2992.0,641.1,526.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1373,1,1020,20.0,1.0,scene_1,829,372.0,2620,2992.0,641.1,526.2,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1374,2,2100,20.0,1.0,scene_1,830,295.0,3014,3309.0,666.0,582.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1375,1,1020,20.0,1.0,scene_1,830,295.0,3014,3309.0,666.0,582.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1376,2,2100,20.0,1.0,scene_1,831,631.0,3357,3988.0,646.9,542.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,19,study
1377,2,2100,20.0,3.0,scene_2,831,631.0,3357,3988.0,646.9,542.4,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1378,1,1020,20.0,1.0,scene_1,831,631.0,3357,3988.0,646.9,542.4,19,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,55,study
1379,1,1020,20.0,3.0,scene_2,831,631.0,3357,3988.0,646.9,542.4,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1380,2,2100,20.0,3.0,scene_2,832,209.0,4228,4437.0,659.1,578.9,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1381,1,1020,20.0,3.0,scene_2,832,209.0,4228,4437.0,659.1,578.9,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1382,2,2100,20.0,3.0,scene_2,833,351.0,4461,4812.0,657.0,533.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1383,1,1020,20.0,3.0,scene_2,833,351.0,4461,4812.0,657.0,533.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1384,2,2100,20.0,3.0,scene_2,834,162.0,4840,5002.0,644.4,534.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1385,1,1020,20.0,3.0,scene_2,834,162.0,4840,5002.0,644.4,534.0,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1386,2,2100,20.0,3.0,scene_2,835,223.0,5028,5251.0,661.7,613.9,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,19,study
1387,1,1020,20.0,3.0,scene_2,835,223.0,5028,5251.0,661.7,613.9,19,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,55,study
1388,2,2100,21.0,1.0,scene_1,295,418.0,7,425.0,646.3,538.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1389,1,1020,21.0,1.0,scene_1,295,418.0,7,425.0,646.3,538.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1390,2,2100,21.0,1.0,scene_1,296,162.0,450,612.0,722.8,579.6,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1391,1,1020,21.0,1.0,scene_1,296,162.0,450,612.0,722.8,579.6,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1392,2,2100,21.0,1.0,scene_1,297,370.0,637,1007.0,632.5,485.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1393,1,1020,21.0,1.0,scene_1,297,370.0,637,1007.0,632.5,485.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1394,2,2100,21.0,1.0,scene_1,298,217.0,1162,1379.0,604.9,499.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1395,1,1020,21.0,1.0,scene_1,298,217.0,1162,1379.0,604.9,499.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1396,2,2100,21.0,1.0,scene_1,299,244.0,1403,1647.0,638.5,552.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1397,1,1020,21.0,1.0,scene_1,299,244.0,1403,1647.0,638.5,552.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1398,2,2100,21.0,1.0,scene_1,300,872.0,1670,2542.0,602.3,522.0,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1399,1,1020,21.0,1.0,scene_1,300,872.0,1670,2542.0,602.3,522.0,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1400,2,2100,21.0,1.0,scene_1,301,198.0,2603,2801.0,565.8,961.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1401,1,1020,21.0,1.0,scene_1,301,198.0,2603,2801.0,565.8,961.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1402,2,2100,21.0,1.0,scene_1,302,1693.0,2857,4550.0,627.1,517.1,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1403,2,2100,21.0,3.0,scene_2,302,1693.0,2857,4550.0,627.1,517.1,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1404,1,1020,21.0,1.0,scene_1,302,1693.0,2857,4550.0,627.1,517.1,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1405,1,1020,21.0,3.0,scene_2,302,1693.0,2857,4550.0,627.1,517.1,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1406,2,2100,21.0,3.0,scene_2,303,149.0,4578,4727.0,705.5,587.9,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1407,1,1020,21.0,3.0,scene_2,303,149.0,4578,4727.0,705.5,587.9,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1408,2,2100,21.0,3.0,scene_2,304,265.0,4756,5021.0,623.8,508.7,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1409,1,1020,21.0,3.0,scene_2,304,265.0,4756,5021.0,623.8,508.7,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1410,2,2100,21.0,3.0,scene_2,305,196.0,5034,5230.0,648.4,505.2,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1411,1,1020,21.0,3.0,scene_2,305,196.0,5034,5230.0,648.4,505.2,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1412,2,2100,21.0,1.0,scene_1,836,368.0,7,375.0,650.4,518.0,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1413,1,1020,21.0,1.0,scene_1,836,368.0,7,375.0,650.4,518.0,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1414,2,2100,21.0,1.0,scene_1,837,97.0,429,526.0,528.0,449.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1415,1,1020,21.0,1.0,scene_1,837,97.0,429,526.0,528.0,449.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1416,2,2100,21.0,1.0,scene_1,838,194.0,566,760.0,419.7,511.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1417,1,1020,21.0,1.0,scene_1,838,194.0,566,760.0,419.7,511.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1418,2,2100,21.0,1.0,scene_1,839,211.0,841,1052.0,564.4,82.5,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1419,1,1020,21.0,1.0,scene_1,839,211.0,841,1052.0,564.4,82.5,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1420,2,2100,21.0,1.0,scene_1,840,350.0,1119,1469.0,973.6,170.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1421,1,1020,21.0,1.0,scene_1,840,350.0,1119,1469.0,973.6,170.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1422,2,2100,21.0,1.0,scene_1,841,838.0,1540,2378.0,593.2,540.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1423,1,1020,21.0,1.0,scene_1,841,838.0,1540,2378.0,593.2,540.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1424,2,2100,21.0,1.0,scene_1,842,164.0,2402,2566.0,650.9,551.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1425,1,1020,21.0,1.0,scene_1,842,164.0,2402,2566.0,650.9,551.7,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1426,2,2100,21.0,1.0,scene_1,843,241.0,2587,2828.0,647.5,539.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1427,1,1020,21.0,1.0,scene_1,843,241.0,2587,2828.0,647.5,539.4,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1428,2,2100,21.0,1.0,scene_1,844,237.0,2883,3120.0,444.8,564.3,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1429,1,1020,21.0,1.0,scene_1,844,237.0,2883,3120.0,444.8,564.3,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1430,2,2100,21.0,1.0,scene_1,845,329.0,3144,3473.0,422.9,601.1,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1431,1,1020,21.0,1.0,scene_1,845,329.0,3144,3473.0,422.9,601.1,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1432,2,2100,21.0,1.0,scene_1,846,193.0,3497,3690.0,517.5,627.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,20,test
1433,2,2100,21.0,3.0,scene_2,846,193.0,3497,3690.0,517.5,627.8,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1434,1,1020,21.0,1.0,scene_1,846,193.0,3497,3690.0,517.5,627.8,20,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,56,test
1435,1,1020,21.0,3.0,scene_2,846,193.0,3497,3690.0,517.5,627.8,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1436,2,2100,21.0,3.0,scene_2,847,341.0,3716,4057.0,593.3,675.8,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1437,1,1020,21.0,3.0,scene_2,847,341.0,3716,4057.0,593.3,675.8,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1438,2,2100,21.0,3.0,scene_2,848,298.0,4121,4419.0,463.8,553.0,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1439,1,1020,21.0,3.0,scene_2,848,298.0,4121,4419.0,463.8,553.0,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1440,2,2100,21.0,3.0,scene_2,849,86.0,4446,4532.0,454.1,579.7,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1441,1,1020,21.0,3.0,scene_2,849,86.0,4446,4532.0,454.1,579.7,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1442,2,2100,21.0,3.0,scene_2,850,328.0,4584,4912.0,681.7,528.9,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1443,1,1020,21.0,3.0,scene_2,850,328.0,4584,4912.0,681.7,528.9,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1444,2,2100,21.0,3.0,scene_2,851,265.0,4985,5250.0,594.0,212.2,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,20,test
1445,1,1020,21.0,3.0,scene_2,851,265.0,4985,5250.0,594.0,212.2,20,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,56,test
1446,2,2100,22.0,1.0,scene_1,306,328.0,7,335.0,627.7,534.2,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1447,1,1020,22.0,1.0,scene_1,306,328.0,7,335.0,627.7,534.2,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1448,2,2100,22.0,1.0,scene_1,307,194.0,379,573.0,639.8,776.6,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1449,1,1020,22.0,1.0,scene_1,307,194.0,379,573.0,639.8,776.6,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1450,2,2100,22.0,1.0,scene_1,308,313.0,616,929.0,698.5,602.6,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1451,1,1020,22.0,1.0,scene_1,308,313.0,616,929.0,698.5,602.6,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1452,2,2100,22.0,1.0,scene_1,309,410.0,982,1392.0,343.8,665.1,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1453,1,1020,22.0,1.0,scene_1,309,410.0,982,1392.0,343.8,665.1,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1454,2,2100,22.0,1.0,scene_1,310,284.0,1446,1730.0,721.9,501.7,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1455,1,1020,22.0,1.0,scene_1,310,284.0,1446,1730.0,721.9,501.7,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1456,2,2100,22.0,1.0,scene_1,311,302.0,1760,2062.0,855.9,501.2,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1457,1,1020,22.0,1.0,scene_1,311,302.0,1760,2062.0,855.9,501.2,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1458,2,2100,22.0,1.0,scene_1,312,207.0,2103,2310.0,632.9,501.4,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1459,1,1020,22.0,1.0,scene_1,312,207.0,2103,2310.0,632.9,501.4,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1460,2,2100,22.0,1.0,scene_1,313,499.0,2329,2828.0,662.6,545.7,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1461,1,1020,22.0,1.0,scene_1,313,499.0,2329,2828.0,662.6,545.7,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1462,2,2100,22.0,1.0,scene_1,314,216.0,2870,3086.0,781.0,754.4,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,21,study
1463,1,1020,22.0,1.0,scene_1,314,216.0,2870,3086.0,781.0,754.4,21,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,57,study
1464,2,2100,22.0,4.0,target,315,396.0,3150,3546.0,922.0,385.5,21,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,21,study
1465,1,1020,22.0,4.0,target,315,396.0,3150,3546.0,922.0,385.5,21,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,57,study
1466,2,2100,22.0,5.0,lure,315,396.0,3150,3546.0,922.0,385.5,21,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,21,study
1467,1,1020,22.0,5.0,lure,315,396.0,3150,3546.0,922.0,385.5,21,993.0,nan,490.0,3501.0,8000.0,693.0,nan,150.0,57,study
