,block_id,subject_id,trial_id,roi_id,roi_label,fix_id,duration,start_fix,stop_fix,x_fix,y_fix,index,bottom_right_x,bottom_right_xy,bottom_right_y,start_roi,stop_roi,top_left_x,top_left_xy,top_left_y,constrained_start,constrained_stop,level_0,phase
7462,2,2100,18.0,4.0,target,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7463,2,2100,18.0,4.0,target,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7464,1,1020,18.0,4.0,target,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7465,1,1020,18.0,4.0,target,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7466,2,2100,18.0,5.0,lure,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7467,2,2100,18.0,5.0,lure,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7468,1,1020,18.0,5.0,lure,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7469,1,1020,18.0,5.0,lure,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7470,2,2100,18.0,1.0,scene_1,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7471,2,2100,18.0,2.0,possible_answers,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7472,2,2100,18.0,3.0,scene_2,263,197.0,4599.0,4796.0,653.6,515.8,17.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4599.0,4796.0,17.0,study
7473,1,1020,18.0,1.0,scene_1,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7474,1,1020,18.0,2.0,possible_answers,263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7475,1,1020,18.0,3.0,scene_2,263,197.0,4599.0,4796.0,653.6,515.8,17.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4599.0,4796.0,53.0,study
7476,2,2100,18.0,4.0,target,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7477,2,2100,18.0,4.0,target,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7478,1,1020,18.0,4.0,target,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7479,1,1020,18.0,4.0,target,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7480,2,2100,18.0,5.0,lure,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7481,2,2100,18.0,5.0,lure,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7482,1,1020,18.0,5.0,lure,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7483,1,1020,18.0,5.0,lure,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7484,2,2100,18.0,1.0,scene_1,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7485,2,2100,18.0,2.0,possible_answers,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7486,2,2100,18.0,3.0,scene_2,264,444.0,4807.0,5251.0,677.9,513.6,17.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4807.0,5251.0,17.0,study
7487,1,1020,18.0,1.0,scene_1,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7488,1,1020,18.0,2.0,possible_answers,264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7489,1,1020,18.0,3.0,scene_2,264,444.0,4807.0,5251.0,677.9,513.6,17.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4807.0,5251.0,53.0,study
7490,2,2100,18.0,4.0,target,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7491,2,2100,18.0,4.0,target,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7492,1,1020,18.0,4.0,target,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7493,1,1020,18.0,4.0,target,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7494,2,2100,18.0,5.0,lure,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495,2,2100,18.0,5.0,lure,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7496,1,1020,18.0,5.0,lure,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7497,1,1020,18.0,5.0,lure,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7498,2,2100,18.0,1.0,scene_1,785,104.0,7.0,111.0,645.6,547.8,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,111.0,17.0,study
7499,2,2100,18.0,2.0,possible_answers,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7500,2,2100,18.0,3.0,scene_2,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7501,1,1020,18.0,1.0,scene_1,785,104.0,7.0,111.0,645.6,547.8,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,111.0,53.0,study
7502,1,1020,18.0,2.0,possible_answers,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7503,1,1020,18.0,3.0,scene_2,785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7504,2,2100,18.0,4.0,target,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7505,2,2100,18.0,4.0,target,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7506,1,1020,18.0,4.0,target,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7507,1,1020,18.0,4.0,target,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7508,2,2100,18.0,5.0,lure,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7509,2,2100,18.0,5.0,lure,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7510,1,1020,18.0,5.0,lure,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7511,1,1020,18.0,5.0,lure,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7512,2,2100,18.0,1.0,scene_1,786,448.0,135.0,583.0,671.4,545.9,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,135.0,583.0,17.0,study
7513,2,2100,18.0,2.0,possible_answers,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7514,2,2100,18.0,3.0,scene_2,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7515,1,1020,18.0,1.0,scene_1,786,448.0,135.0,583.0,671.4,545.9,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,135.0,583.0,53.0,study
7516,1,1020,18.0,2.0,possible_answers,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7517,1,1020,18.0,3.0,scene_2,786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7518,2,2100,18.0,4.0,target,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7519,2,2100,18.0,4.0,target,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7520,1,1020,18.0,4.0,target,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7521,1,1020,18.0,4.0,target,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7522,2,2100,18.0,5.0,lure,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7523,2,2100,18.0,5.0,lure,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7524,1,1020,18.0,5.0,lure,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7525,1,1020,18.0,5.0,lure,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7526,2,2100,18.0,1.0,scene_1,787,314.0,602.0,916.0,681.5,508.9,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,602.0,916.0,17.0,study
7527,2,2100,18.0,2.0,possible_answers,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7528,2,2100,18.0,3.0,scene_2,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7529,1,1020,18.0,1.0,scene_1,787,314.0,602.0,916.0,681.5,508.9,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,602.0,916.0,53.0,study
7530,1,1020,18.0,2.0,possible_answers,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7531,1,1020,18.0,3.0,scene_2,787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7532,2,2100,18.0,4.0,target,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7533,2,2100,18.0,4.0,target,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7534,1,1020,18.0,4.0,target,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7535,1,1020,18.0,4.0,target,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7536,2,2100,18.0,5.0,lure,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7537,2,2100,18.0,5.0,lure,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7538,1,1020,18.0,5.0,lure,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7539,1,1020,18.0,5.0,lure,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7540,2,2100,18.0,1.0,scene_1,788,338.0,1012.0,1350.0,611.3,178.7,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1012.0,1350.0,17.0,study
7541,2,2100,18.0,2.0,possible_answers,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7542,2,2100,18.0,3.0,scene_2,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7543,1,1020,18.0,1.0,scene_1,788,338.0,1012.0,1350.0,611.3,178.7,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1012.0,1350.0,53.0,study
7544,1,1020,18.0,2.0,possible_answers,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7545,1,1020,18.0,3.0,scene_2,788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7546,2,2100,18.0,4.0,target,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7547,2,2100,18.0,4.0,target,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7548,1,1020,18.0,4.0,target,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7549,1,1020,18.0,4.0,target,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7550,2,2100,18.0,5.0,lure,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7551,2,2100,18.0,5.0,lure,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7552,1,1020,18.0,5.0,lure,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7553,1,1020,18.0,5.0,lure,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7554,2,2100,18.0,1.0,scene_1,789,192.0,1411.0,1603.0,622.6,537.1,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1411.0,1603.0,17.0,study
7555,2,2100,18.0,2.0,possible_answers,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7556,2,2100,18.0,3.0,scene_2,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7557,1,1020,18.0,1.0,scene_1,789,192.0,1411.0,1603.0,622.6,537.1,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1411.0,1603.0,53.0,study
7558,1,1020,18.0,2.0,possible_answers,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7559,1,1020,18.0,3.0,scene_2,789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7560,2,2100,18.0,4.0,target,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7561,2,2100,18.0,4.0,target,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7562,1,1020,18.0,4.0,target,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7563,1,1020,18.0,4.0,target,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7564,2,2100,18.0,5.0,lure,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7565,2,2100,18.0,5.0,lure,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7566,1,1020,18.0,5.0,lure,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7567,1,1020,18.0,5.0,lure,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7568,2,2100,18.0,1.0,scene_1,790,179.0,1634.0,1813.0,669.2,552.8,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1634.0,1813.0,17.0,study
7569,2,2100,18.0,2.0,possible_answers,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7570,2,2100,18.0,3.0,scene_2,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7571,1,1020,18.0,1.0,scene_1,790,179.0,1634.0,1813.0,669.2,552.8,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1634.0,1813.0,53.0,study
7572,1,1020,18.0,2.0,possible_answers,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7573,1,1020,18.0,3.0,scene_2,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7574,2,2100,18.0,4.0,target,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7575,2,2100,18.0,4.0,target,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7576,1,1020,18.0,4.0,target,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7577,1,1020,18.0,4.0,target,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7578,2,2100,18.0,5.0,lure,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7579,2,2100,18.0,5.0,lure,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7580,1,1020,18.0,5.0,lure,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7581,1,1020,18.0,5.0,lure,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7582,2,2100,18.0,1.0,scene_1,791,378.0,1837.0,2215.0,701.8,497.0,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1837.0,2215.0,17.0,study
7583,2,2100,18.0,2.0,possible_answers,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7584,2,2100,18.0,3.0,scene_2,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7585,1,1020,18.0,1.0,scene_1,791,378.0,1837.0,2215.0,701.8,497.0,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1837.0,2215.0,53.0,study
7586,1,1020,18.0,2.0,possible_answers,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7587,1,1020,18.0,3.0,scene_2,791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7588,2,2100,18.0,4.0,target,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7589,2,2100,18.0,4.0,target,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7590,1,1020,18.0,4.0,target,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7591,1,1020,18.0,4.0,target,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7592,2,2100,18.0,5.0,lure,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7593,2,2100,18.0,5.0,lure,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7594,1,1020,18.0,5.0,lure,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7595,1,1020,18.0,5.0,lure,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7596,2,2100,18.0,1.0,scene_1,792,142.0,2248.0,2390.0,679.5,509.4,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2248.0,2390.0,17.0,study
7597,2,2100,18.0,2.0,possible_answers,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7598,2,2100,18.0,3.0,scene_2,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7599,1,1020,18.0,1.0,scene_1,792,142.0,2248.0,2390.0,679.5,509.4,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2248.0,2390.0,53.0,study
7600,1,1020,18.0,2.0,possible_answers,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7601,1,1020,18.0,3.0,scene_2,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7602,2,2100,18.0,4.0,target,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7603,2,2100,18.0,4.0,target,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7604,1,1020,18.0,4.0,target,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7605,1,1020,18.0,4.0,target,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7606,2,2100,18.0,5.0,lure,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7607,2,2100,18.0,5.0,lure,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7608,1,1020,18.0,5.0,lure,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7609,1,1020,18.0,5.0,lure,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7610,2,2100,18.0,1.0,scene_1,793,225.0,2409.0,2634.0,675.8,538.7,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2409.0,2634.0,17.0,study
7611,2,2100,18.0,2.0,possible_answers,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7612,2,2100,18.0,3.0,scene_2,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7613,1,1020,18.0,1.0,scene_1,793,225.0,2409.0,2634.0,675.8,538.7,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2409.0,2634.0,53.0,study
7614,1,1020,18.0,2.0,possible_answers,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7615,1,1020,18.0,3.0,scene_2,793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7616,2,2100,18.0,4.0,target,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7617,2,2100,18.0,4.0,target,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7618,1,1020,18.0,4.0,target,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7619,1,1020,18.0,4.0,target,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7620,2,2100,18.0,5.0,lure,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7621,2,2100,18.0,5.0,lure,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7622,1,1020,18.0,5.0,lure,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7623,1,1020,18.0,5.0,lure,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7624,2,2100,18.0,1.0,scene_1,794,257.0,2653.0,2910.0,663.8,551.5,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2653.0,2910.0,17.0,study
7625,2,2100,18.0,2.0,possible_answers,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7626,2,2100,18.0,3.0,scene_2,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7627,1,1020,18.0,1.0,scene_1,794,257.0,2653.0,2910.0,663.8,551.5,17.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2653.0,2910.0,53.0,study
7628,1,1020,18.0,2.0,possible_answers,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7629,1,1020,18.0,3.0,scene_2,794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7630,2,2100,18.0,4.0,target,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7631,2,2100,18.0,4.0,target,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7632,1,1020,18.0,4.0,target,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7633,1,1020,18.0,4.0,target,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7634,2,2100,18.0,5.0,lure,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7635,2,2100,18.0,5.0,lure,795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
